dispute_id,transaction_id,customer_id,merchant_id,txn_amount,txn_datetime,channel,card_present,currency_type,geo_distance_km,txn_country,time_to_raise_days,mcc,mcc_group,customer_tenure_months,age_group,credit_risk_score,avg_monthly_spend,historical_dispute_count,payment_behavior_score,customer_country,merchant_risk_tier,merchant_dispute_rate,merchant_country,txn_count_10min,txn_count_1hr,txn_count_24hr,distinct_geo_10min,time_gap_prev_txn_min,device_switch_count_24hr,velocity_pattern_label,amount_velocity_10min,amount_velocity_1hr,amount_velocity_24hr,limit_violation,high_risk_country_violation,behavior_pattern_violation,aml_kyc_violation,fraud_pattern_violation,policy_rules_count,policy_severity_score,supporting_docs_count,evidence_quality_score,evidence_to_claim_ratio,sentiment_score,keyword_risk_flag,keyword_risk_score,dispute_text,transaction_risk_behavior_score,p_customer_favor,p_merchant_arbitration,p_customer_assertion,customer_favor,merchant_arbitration,customer_assertion,dispute_category,dispute_reason_code,dispute_channel,dispute_amount,dispute_datetime
DISP_000010,TXN_000010,CUST_00746,MER_0949,35.89028096211527,2024-01-18 11:19:00,Online,0,Domestic,14.12023729999233,AU,21,4112,Passenger Railways,42,51-65,0.46961214671761253,1523.1219423939108,0,0.8700158664835106,AU,2,0.0946975569402739,AU,1,2,4,1,67.09009970850556,1,normal,3.589028096211527,1.1963426987371757,0.09969522489476464,0,0,0,0,0,0,0,2,0.750496547656707,0.05572539267973804,-0.38328565800059433,0,0.6154514419566902,I was charged twice for the same purchase.,0.21,0.825148964297012,0.15,0.3149856974001783,1,0,0,true_dispute,QUALITY,Call,35.89028096211527,2024-02-08 13:19:00
DISP_000011,TXN_000011,CUST_01994,MER_0702,81.49332916930108,2024-09-19 19:06:00,POS,1,Domestic,8.201309281783963,US,58,7841,Video Rental Stores,111,26-35,0.8136675742360909,1611.9822526733797,3,0.8779713903570989,AU,4,0.3294315401927447,US,2,2,4,1,101.52556168435385,1,low_velocity_high_amount,16.298665833860216,2.7164443056433694,0.2263703588036141,0,0,0,0,0,0,0,1,0.6683319815860949,0.01227094303538043,0.042633832695040286,1,0.4885190243134441,I thought this subscription was cancelled.,0.54,0.5004995944758285,0.26633360368278103,0.2127901498085121,1,0,1,first_party_fraud,DUPLICATE,Web,81.49332916930108,2024-11-16 21:06:00
DISP_000012,TXN_000012,CUST_01498,MER_0350,438.69969412494993,2024-05-24 22:55:00,POS,1,Domestic,23.118929501069122,US,56,5966,Telemarketing,158,26-35,0.3094884764809437,3003.615233530452,3,0.614384760527377,IN,3,0.19940437406957712,US,1,1,3,1,889.5999214150039,0,low_velocity_high_amount,43.869969412494996,7.311661568749165,0.9139576960936456,0,0,0,0,0,0,0,0,0.20486213145895715,0.0,0.00766713017043863,0,0.5722453053124832,I thought this subscription was cancelled.,0.42,0.36145863943768713,0.3590275737082086,0.2023001390511316,1,1,0,first_party_fraud,NOT_RECOGNIZED,Web,438.69969412494993,2024-07-20 02:55:00
DISP_000013,TXN_000013,CUST_00322,MER_0887,66.0086029992739,2024-08-07 22:29:00,Online,0,Domestic,16.064154878071786,IN,60,8211,Education,174,18-25,0.43279719581100307,2625.7710198178866,4,0.4516767560407944,UK,1,0.029963332042581003,IN,1,1,4,1,1289.4320131741538,1,low_velocity_high_amount,6.60086029992739,1.1001433833212317,0.1833572305535386,0,1,0,0,0,1,2,1,0.6282160658227564,0.015149540432040351,-0.2638820722429088,1,0.06496326156945703,"This amount is too high, I want to dispute it.",0.28,0.4884648197468269,0.27435678683544873,0.27916462167287265,0,0,1,first_party_fraud,OTHER,App,66.0086029992739,2024-10-07 02:29:00
DISP_000014,TXN_000014,CUST_00523,MER_0158,61.70230422749855,2024-06-16 00:45:00,Online,0,Domestic,1103.7947691958275,IN,49,4722,Travel Agencies,175,51-65,0.7007829862427334,2728.902318131358,1,0.490024151821449,UK,2,0.05765863438616149,IN,3,4,7,1,50.52352084753351,1,normal,18.510691268249566,4.1134869484999035,0.2999417566614513,0,0,0,0,0,0,0,1,0.47828924727486205,0.01620685017390866,0.0730910789130857,0,0.3925122547666034,I thought this subscription was cancelled.,0.21,0.44348677418245863,0.3043421505450276,0.22192732367392573,0,0,0,first_party_fraud,NOT_RECOGNIZED,Call,61.70230422749855,2024-08-04 02:45:00
DISP_000015,TXN_000015,CUST_00873,MER_0363,55.63043227218382,2024-10-01 23:35:00,Online,0,Domestic,17.91340515292291,US,3,5967,Subscription Services,37,18-25,0.6364826433841599,1185.4002681985705,1,0.8284745183283135,UK,4,0.3872098441243782,US,3,3,5,1,84.6440433226206,0,normal,16.689129681655146,2.781521613609191,0.1931612231673049,0,0,0,0,0,0,0,2,0.7509244839989426,0.035951545194086776,-0.2993621608434261,0,0.6083343707883646,The service was not provided but I was billed.,0.45000000000000007,0.8252773451996828,0.15,0.2898086482530278,1,0,0,true_dispute,QUALITY,Call,55.63043227218382,2024-10-05 03:35:00
DISP_000016,TXN_000016,CUST_01787,MER_0188,309.5734829086421,2024-02-23 15:03:00,Online,0,Domestic,17.377246916732762,CA,25,7299,Personal Services,98,36-50,0.7388879070009671,2732.7748704509318,0,0.7643305319183171,IN,3,0.16461453045065447,CA,2,4,4,1,102.83658930390055,1,normal,61.91469658172842,20.638232193909474,0.8599263414128948,0,0,0,0,0,0,0,4,0.8241221228310646,0.012921003318557603,-0.5970446474505098,1,0.8530756101371771,The service was not provided but I was billed.,0.32999999999999996,0.8472366368493194,0.15,0.37911339423515295,1,0,1,true_dispute,NOT_RECEIVED,Web,309.5734829086421,2024-03-19 18:03:00
DISP_000017,TXN_000017,CUST_01703,MER_0054,84.07101292566284,2024-09-28 14:42:00,Online,0,Domestic,7.422721230296291,US,14,5691,Apparel Stores,14,18-25,0.3561161958938256,4405.279536951429,1,0.5697176419987174,AU,2,0.1251023859138414,US,1,1,5,1,107.0400682321679,0,normal,8.407101292566285,1.4011835487610473,0.2919132393252182,0,1,0,0,0,1,2,3,0.9720556955402144,0.03568411864684747,-0.6295185694210421,1,0.9366078820818982,I never received the product I paid for.,0.27,0.8916167086620643,0.15,0.3888555708263126,0,0,0,true_dispute,NOT_RECEIVED,App,84.07101292566284,2024-10-12 17:42:00
DISP_000018,TXN_000018,CUST_00583,MER_0059,40.26501719594968,2024-06-07 19:36:00,Online,0,Domestic,5.220335568562822,US,56,4111,Local Transport,118,18-25,0.36036012456068517,962.2656000853914,1,0.8014682043785749,US,1,0.030947935450852365,US,1,3,7,1,107.58486660188389,0,normal,4.026501719594968,2.013250859797484,0.19573272248031096,0,0,0,0,0,0,0,0,0.6480621112324448,0.0,0.5993836969715527,0,0.4199928055328114,I don't remember making this purchase.,0.13,0.49441863336973346,0.2703875777535111,0.3798151090914658,0,0,0,first_party_fraud,OTHER,App,40.26501719594968,2024-08-02 19:36:00
DISP_000019,TXN_000019,CUST_01846,MER_0608,48.83944261861503,2024-11-22 15:36:00,Online,0,Domestic,19.154952281260616,UK,23,5311,Department Stores,52,26-35,0.2769617830583172,2022.743463500361,2,0.6959146515505977,US,2,0.05025535882680637,UK,2,3,6,1,725.60553548924,1,low_velocity_high_amount,9.767888523723006,2.4419721309307514,0.20349767757756262,0,0,0,0,0,0,0,2,0.6178848023538489,0.040950508293428084,-0.19091197057125714,1,0.5744790240526245,"This amount is too high, I want to dispute it.",0.3,0.4853654407061546,0.27642303952923025,0.25727359117137716,0,0,1,first_party_fraud,QUALITY,Web,48.83944261861503,2024-12-15 17:36:00
DISP_000020,TXN_000020,CUST_01901,MER_0068,160.44708391087096,2024-08-20 17:41:00,Online,0,Foreign,15.110139776771275,UK,4,5818,Digital Goods - Multi,115,26-35,0.6394645624500311,4035.7685291050643,1,0.7949794648764783,US,3,0.25436549487276894,UK,1,1,5,1,60.53274920612504,1,normal,16.044708391087095,2.6741180651811827,0.5571079302460797,0,1,0,0,0,1,2,2,0.7447625827582007,0.012465168897123792,-0.041409753198742794,1,0.5866663022681503,The service was not provided but I was billed.,0.39,0.8234287748274602,0.15,0.21242292595962284,1,0,0,true_dispute,NOT_RECEIVED,App,160.44708391087096,2024-08-24 17:41:00
DISP_000021,TXN_000021,CUST_01241,MER_0984,83.70947402077832,2024-02-05 19:29:00,App,0,Foreign,17.521609820255403,IN,24,5968,Adult Entertainment,156,26-35,0.4806016634986869,1920.823333463599,1,1.0,US,4,0.4011083446859479,IN,1,1,5,1,147.52457742950315,1,normal,8.370947402077832,1.3951579003463053,0.29065789590548025,0,1,0,0,0,1,2,4,0.5411440241593077,0.047784316492146664,-0.1386054083966765,1,0.6868567368948428,The service was not provided but I was billed.,0.51,0.7623432072477923,0.15,0.24158162251900295,1,0,0,true_dispute,QUALITY,App,83.70947402077832,2024-02-29 20:29:00
DISP_000022,TXN_000022,CUST_01189,MER_0922,268.1353002273654,2024-02-11 19:37:00,Online,0,Domestic,1624.577679592133,IN,57,5818,Digital Goods - Multi,20,18-25,0.45912666453439777,2342.260250045637,2,0.5227749768372718,CA,3,0.1729295606044353,IN,2,3,7,1,188.0697239987467,0,low_velocity_high_amount,53.62706004547308,13.40676501136827,1.3034354872163596,0,0,0,0,0,0,0,0,0.34240899446424344,0.0,0.19439540624156787,1,0.35455099283666996,I thought this subscription was cancelled.,0.42,0.402722698339273,0.33151820110715136,0.25831862187247034,0,0,1,first_party_fraud,OTHER,Web,268.1353002273654,2024-04-08 20:37:00
DISP_000023,TXN_000023,CUST_01397,MER_0073,217.65740104128085,2024-04-28 21:49:00,POS,1,Foreign,8.502612626956077,DE,14,7994,Video Game Arcades,85,51-65,0.8765888613772929,3740.2963250283306,1,0.6040070714575582,US,4,0.35661528785007535,DE,1,1,4,1,146.50165575398802,0,normal,21.765740104128085,3.627623350688014,0.6046038917813357,0,0,0,0,0,0,0,1,0.7360330920349523,0.004594376277654534,-0.2762443893344997,0,0.6783670295405224,I was charged twice for the same purchase.,0.45000000000000007,0.8208099276104857,0.15,0.2828733168003499,1,0,0,true_dispute,DUPLICATE,App,217.65740104128085,2024-05-12 21:49:00
DISP_000024,TXN_000024,CUST_00504,MER_0085,124.09326531829522,2024-12-30 06:54:00,POS,1,Domestic,7.527759921031861,UK,26,5814,Fast Food,143,18-25,0.5382860089325996,3219.4002619166927,1,0.7821524379151767,US,2,0.12126060735870925,UK,2,2,6,1,29.983787330503507,0,normal,24.818653063659045,4.136442177276508,0.5170552721595635,0,1,0,1,0,2,5,3,0.9756551889230132,0.024175365136094185,-0.5739080551973421,0,0.7407491684528633,I was charged twice for the same purchase.,0.36,0.8926965566769038,0.15,0.37217241655920263,1,0,1,true_dispute,QUALITY,App,124.09326531829522,2025-01-25 08:54:00
DISP_000025,TXN_000025,CUST_01754,MER_0220,50.83518951765419,2024-02-17 17:58:00,POS,1,Domestic,28.02824507571546,CA,40,6011,ATM Withdrawals,109,18-25,0.7333928773821244,1882.4635516274848,0,0.9839674246788148,CA,1,0.025939699770923474,CA,1,2,3,1,660.9666540290501,1,low_velocity_high_amount,5.083518951765419,1.6945063172551398,0.10590664482844624,0,0,0,0,0,0,0,0,0.4723397381333453,0.0,-0.9763707241729938,0,0.19316763701689035,"This amount is too high, I want to dispute it.",0.22,0.44170192144000353,0.305532052373331,0.4929112172518981,1,1,1,first_party_fraud,FRAUD,App,50.83518951765419,2024-03-28 17:58:00
DISP_000026,TXN_000026,CUST_00664,MER_0955,126.86358634119279,2024-02-15 16:35:00,POS,1,Domestic,6.692332265513173,AU,12,7993,Bowling Alleys,125,65+,0.6882979019073652,1733.7402926475754,2,0.7098616663040445,US,4,0.4725148708122914,AU,3,5,9,1,96.4927333669046,1,normal,38.05907590235783,10.571965528432733,0.7928974146324549,0,1,0,0,0,1,2,4,0.9158478018552452,0.03152993002454002,-0.3166940634760108,0,0.5140422204439892,I was charged twice for the same purchase.,0.51,0.8747543405565735,0.15,0.2950082190428033,1,0,0,true_dispute,DUPLICATE,Web,126.86358634119279,2024-02-27 20:35:00
DISP_000027,TXN_000027,CUST_01859,MER_0702,82.47683041641682,2024-02-18 08:11:00,App,0,Domestic,0.30204634258241825,US,4,7841,Video Rental Stores,111,18-25,0.6367345952569093,1610.078152849927,4,0.6640487733847185,US,4,0.3294315401927447,US,1,1,4,1,110.53764941731473,0,normal,8.247683041641682,1.3746138402736137,0.22910230671226894,0,0,0,0,0,0,0,2,0.8721678365516664,0.024249234480789465,-0.20905537111898045,1,0.8101257144332772,I never received the product I paid for.,0.45000000000000007,0.8616503509654999,0.15,0.26271661133569413,1,0,1,true_dispute,DUPLICATE,App,82.47683041641682,2024-02-22 11:11:00
DISP_000028,TXN_000028,CUST_00910,MER_0718,60.528419534096884,2024-04-20 03:24:00,ATM,0,Domestic,21.367117712820097,CA,49,5311,Department Stores,18,65+,0.6752884737715602,2511.0441445784663,1,0.7274651151710457,US,2,0.06311851039207986,CA,1,2,3,1,82.0822575521738,0,normal,6.052841953409688,2.017613984469896,0.1261008740293685,0,1,0,0,0,1,2,2,0.6410407498743611,0.033042329791435565,0.14981413422850864,0,0.5176169975718331,"This amount is too high, I want to dispute it.",0.27,0.4923122249623083,0.2717918500251278,0.2449442402685526,0,0,1,first_party_fraud,NOT_RECOGNIZED,Web,60.528419534096884,2024-06-08 07:24:00
DISP_000029,TXN_000029,CUST_00348,MER_0159,54.110333800432585,2024-02-13 16:16:00,POS,1,Domestic,15.139060997087329,CA,18,5966,Telemarketing,37,36-50,0.57908305864785,1443.614572935007,6,0.13349608584475825,US,3,0.2070895574399731,CA,2,2,3,1,72.23776395012246,0,normal,10.822066760086518,1.8036777933477528,0.11272986208423455,0,1,0,0,0,1,2,1,0.7008040148072922,0.018480758290794458,-0.13701833376435957,0,0.40017671208546624,I was charged twice for the same purchase.,0.39,0.8102412044421876,0.15,0.24110550012930787,1,0,0,true_dispute,NOT_RECEIVED,Web,54.110333800432585,2024-03-02 16:16:00
DISP_000030,TXN_000030,CUST_00402,MER_0005,109.97137612393864,2024-06-06 21:34:00,App,0,Domestic,1.090997817081224,US,23,7995,Gambling,41,18-25,0.6295990893892816,1204.2786326250582,2,0.4400837526144804,US,3,0.15178255683434977,US,3,5,9,1,116.8646826218468,0,normal,32.99141283718159,9.164281343661553,0.6873211007746165,0,0,0,0,0,0,0,2,0.6179819209871198,0.01818655063246625,-0.4965010849224335,1,0.7999964353627949,I was charged twice for the same purchase.,0.32999999999999996,0.7853945762961358,0.15,0.34895032547673005,1,1,0,true_dispute,DUPLICATE,App,109.97137612393864,2024-06-30 01:34:00
DISP_000031,TXN_000031,CUST_00003,MER_0923,58.55147617447612,2024-09-27 10:12:00,POS,1,Foreign,794.9584376376315,UK,44,8211,Education,51,51-65,0.3881544447997063,1941.531359403205,1,0.6930695631544801,DE,1,0.031628398196647874,UK,3,3,4,1,163.4464004704864,1,normal,17.565442852342834,2.927573808723806,0.1626429893735448,0,0,0,0,0,0,0,0,0.5084861989630071,0.0,-0.21504591277739618,0,0.5299176230123521,"This amount is too high, I want to dispute it.",0.13,0.4525458596889021,0.2983027602073986,0.26451377383321883,1,0,0,first_party_fraud,NOT_RECOGNIZED,App,58.55147617447612,2024-11-10 12:12:00
DISP_000032,TXN_000032,CUST_01786,MER_0673,162.50218795874116,2024-09-14 12:30:00,POS,1,Domestic,25.672928921115233,IN,15,5999,Misc Retail,39,51-65,0.509000513410523,3954.5985526514796,0,1.0,US,3,0.2741273904241519,IN,2,4,8,1,127.57147581691493,0,normal,32.50043759174823,10.83347919724941,0.9027899331041176,0,1,0,0,0,1,2,4,0.7571672924611395,0.024615053189410523,0.034104746045947376,1,0.5623080425798892,I never received the product I paid for.,0.39,0.8271501877383418,0.15,0.21023142381378424,1,0,0,true_dispute,DUPLICATE,Call,162.50218795874116,2024-09-29 14:30:00
DISP_000033,TXN_000033,CUST_00060,MER_0454,52.421513974847805,2024-03-06 17:52:00,POS,1,Domestic,12.879102058605161,US,56,8220,Colleges/Universities,91,36-50,0.48124200320166305,1006.2759052757185,1,0.5851597102384641,UK,1,0.03154800744365543,US,1,2,5,1,798.2049005649382,1,low_velocity_high_amount,5.242151397484781,1.7473837991615935,0.1820191457459993,0,0,0,0,0,0,0,1,0.2505834446965888,0.01907613733704461,-0.3492706395121771,1,0.08080650015396912,I thought this subscription was cancelled.,0.22,0.3751750334089766,0.34988331106068227,0.30478119185365316,1,1,0,first_party_fraud,NOT_RECEIVED,App,52.421513974847805,2024-05-01 17:52:00
DISP_000034,TXN_000034,CUST_00145,MER_0783,112.35149603019822,2024-06-17 11:43:00,POS,1,Foreign,26.606012545497354,UK,30,5814,Fast Food,5,51-65,0.5843925364800545,3678.469779858398,2,0.5858507412501047,US,2,0.10619752393137491,UK,2,2,2,1,126.9725467751789,1,normal,22.470299206039645,3.745049867673274,0.15604374448638642,0,0,0,0,0,0,0,2,0.5919480222963732,0.01780127609037296,-0.06079759712672245,0,0.6770673396373756,I don't remember making this purchase.,0.21,0.47758440668891194,0.28161039554072537,0.21823927913801675,1,1,0,first_party_fraud,FRAUD,Web,112.35149603019822,2024-07-17 12:43:00
DISP_000035,TXN_000035,CUST_00848,MER_0061,99.45524793728663,2024-09-21 01:00:00,Online,0,Domestic,961.4408321129467,US,23,8062,Hospitals,62,26-35,0.49208759388298784,3767.481675592652,3,0.432103368937866,IN,1,0.0305542943707649,US,1,3,4,1,31.788337672310934,1,normal,9.945524793728662,4.972762396864331,0.276264577603574,0,1,0,0,0,1,2,2,0.532819986137105,0.020109547173027386,-0.3161314780491036,0,0.33369935486308844,I don't remember making this purchase.,0.19,0.4598459958411315,0.29343600277257903,0.29483944341473106,0,0,1,first_party_fraud,NOT_RECOGNIZED,App,99.45524793728663,2024-10-14 03:00:00
DISP_000036,TXN_000036,CUST_00509,MER_0923,15.264850196667195,2024-11-29 20:22:00,POS,1,Foreign,0.41819626726114056,UK,49,8211,Education,58,26-35,0.556680704595077,749.4327681592655,0,0.7599814876734525,US,1,0.031628398196647874,UK,3,4,7,1,47.20856226892436,0,normal,4.579455059000159,1.017656679777813,0.07420413290046553,0,1,0,0,0,1,2,0,0.6013043247279275,0.0,-0.0928868088976735,1,0.5850433198600049,"This amount is too high, I want to dispute it.",0.19,0.48039129741837827,0.2797391350544145,0.22786604266930205,1,0,1,first_party_fraud,FRAUD,Web,15.264850196667195,2025-01-17 20:22:00
DISP_000037,TXN_000037,CUST_01970,MER_0817,31.123586071408617,2024-09-17 06:36:00,App,0,Domestic,3.8282941240553225,IN,33,5816,Digital Goods - Games,141,65+,0.31984230027604776,669.0927501738239,1,0.7033401734535101,US,3,0.3060676495250314,IN,1,2,2,1,77.48667691805564,0,normal,3.1123586071408615,1.037452869046954,0.04322720287695641,0,0,0,1,0,1,3,2,0.3524684931569961,0.06425994727636096,-0.27177109975939295,0,0.6373136351258479,"This amount is too high, I want to dispute it.",0.41999999999999993,0.4057405479470988,0.3295063013686008,0.2815313299278179,1,0,0,first_party_fraud,DUPLICATE,Web,31.123586071408617,2024-10-20 10:36:00
DISP_000038,TXN_000038,CUST_01947,MER_0952,76.93244263569063,2024-03-03 01:13:00,App,0,Domestic,29.848791208284016,US,31,7011,Hotels,128,36-50,0.6858550412366474,2401.985914510013,0,0.6207232970888669,US,2,0.05225616507573277,US,1,2,2,1,630.5479884675415,1,low_velocity_high_amount,7.693244263569063,2.564414754523021,0.10685061477179254,0,0,0,0,0,0,0,0,0.49477347196043053,0.0,-0.3115291992715531,0,0.38976417904213634,I don't remember making this purchase.,0.3,0.4484320415881291,0.3010453056079139,0.29345875978146596,0,0,0,first_party_fraud,QUALITY,App,76.93244263569063,2024-04-03 02:13:00
DISP_000039,TXN_000039,CUST_00560,MER_0603,58.25201107664585,2024-03-23 04:47:00,Online,0,Domestic,0.37706071056305523,AU,17,5816,Digital Goods - Games,173,26-35,0.6327037638198847,1108.3114024461363,7,0.5812377183862589,US,3,0.2533352785210684,AU,1,2,3,1,109.05434894641813,0,normal,5.825201107664585,1.9417337025548618,0.12135835640967885,0,1,0,0,0,1,2,2,0.7577720963016886,0.034333578584410995,-0.08717598619312811,0,0.7174996443451557,I was charged twice for the same purchase.,0.39,0.8273316288905066,0.15,0.22615279585793843,1,0,0,true_dispute,NOT_RECEIVED,App,58.25201107664585,2024-04-09 04:47:00
